Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,-0.04060045,0.3522756,1.354207,0.01339698,0.0636077,78.10626579,2
R8,-0.03901415,0.3561926,1.355498,0.0015863,0.003917,67.95312068,2
R8,-0.03622035,0.361116,1.355075,0.0027938,0.0049234,60.42710972,2
R8,-0.02770916,0.3789157,1.35728,0.00851119,0.0177997,64.44451469,2
R8,-0.02285824,0.3850545,1.35799,0.00485092,0.0061388,51.68397822,2
R8,-0.01930299,0.38866,1.358373,0.00355525,0.0036055,45.40206203,2
R8,-0.0138111,0.3970477,1.359852,0.00549189,0.0083877,56.7850183,2
R8,-0.01042944,0.4025387,1.358711,0.00338166,0.005491,58.37295219,2
R8,-0.005869618,0.4052171,1.359051,0.004559822,0.0026784,30.42960768,1
R8,-0.001936737,0.410171,1.360409,0.003932881,0.0049539,51.55408251,2
R8,0.02126042,0.4362563,1.359736,0.023197157,0.0260853,48.35391869,2
R8,0.02567829,0.441603,1.360086,0.00441787,0.0053467,50.43376657,2
R8,0.0306567,0.4474722,1.361154,0.00497841,0.0058692,49.69451281,2
R8,0.03432967,0.451693,1.362509,0.00367297,0.0042208,48.96997874,2
R8,0.09307615,0.5055463,1.384329,0.05874648,0.0538533,42.5116978,1
R8,0.1058589,0.5118557,1.389695,0.01278275,0.0063094,26.27035032,1
R8,0.2261032,0.5255827,1.402815,0.1202443,0.013727,6.512649621,1
R8,0.2351034,0.5261972,1.402143,0.0090002,0.0006145,3.905879817,1
R8,0.2438867,0.5264498,1.402641,0.0087833,0.0002526,1.647322278,1
R8,0.2526458,0.5262977,1.402871,0.0087591,-0.0001521,359.0051704,8
R8,0.2608803,0.5262232,1.403335,0.0082345,-7.45E-05,359.481642,8
R8,0.2698199,0.5254048,1.40375,0.0089396,-0.0008184,354.7692823,8
R8,0.2768964,0.5242366,1.404089,0.0070765,-0.0011682,350.6260631,8
