Name,X,Y,Z,DeltaX,Deltay,Alpha,Kuant
R5,0.03919724,0.2950837,1.243627,0.00056277,0.0081134,86.03214646,2
R5,0.03935436,0.3037098,1.245771,0.00015712,0.0086261,88.95650207,2
R5,0.04159876,0.311767,1.246809,0.0022444,0.0080572,74.43437979,2
R5,0.04872639,0.3214798,1.245886,0.00712763,0.0097128,53.72733178,2
R5,0.04720698,0.3320616,1.248088,-0.00151941,0.0105818,98.17108529,3
R5,0.05153184,0.3368659,1.247624,0.00432486,0.0048043,48.00626515,2
R5,0.05453494,0.3451317,1.249402,0.0030031,0.0082658,70.03309096,2
R5,0.07532107,0.3748937,1.25552,0.02078613,0.029762,55.06909987,2
R5,0.08052246,0.3799558,1.257404,0.00520139,0.0050621,44.22246339,2
R5,0.08483852,0.384612,1.259707,0.00431606,0.0046562,47.1710537,2
R5,0.0914606,0.390645,1.260002,0.00662208,0.006033,42.33486856,1
R5,0.09806728,0.3970746,1.261364,0.00660668,0.0064296,44.22176321,2
R5,0.1041349,0.4069015,1.261213,0.00606762,0.0098269,58.30674135,2
R5,0.1332479,0.4385819,1.263313,0.029113,0.0316804,47.41825307,2
R5,0.1407667,0.4431306,1.263256,0.0075188,0.0045487,31.17296753,1
R5,0.1508467,0.4469036,1.26266,0.01008,0.003773,20.52115398,1
R5,0.1603539,0.452905,1.261828,0.0095072,0.0060014,32.26208311,1
R5,0.1689353,0.4617966,1.261269,0.0085814,0.0088916,46.01707114,2
R5,0.1779438,0.4675914,1.260686,0.0090085,0.0057948,32.75152099,1
R5,0.213046,0.4823608,1.258987,0.0351022,0.0147694,22.81913131,1
R5,0.2718123,0.4961876,1.274005,0.0587663,0.0138268,13.23999822,1
R5,0.2802228,0.4947303,1.275377,0.0084105,-0.0014573,350.1698752,8
R5,0.3182092,0.4855182,1.28262,0.0379864,-0.0092121,346.3683386,8
R5,0.3364303,0.4784024,1.284686,0.0182211,-0.0071158,338.6680985,8
R5,0.3454887,0.4740063,1.285881,0.0090584,-0.0043961,334.1124016,8
R5,0.3531662,0.4676347,1.285935,0.0076775,-0.0063716,320.3105306,8
R5,0.3616496,0.4621968,1.286454,0.0084834,-0.0054379,327.3399342,8
R5,0.3702617,0.4570284,1.288055,0.0086121,-0.0051684,329.0306671,8
R5,0.3779575,0.451066,1.288274,0.0076958,-0.0059624,322.2328984,8
R5,0.3873289,0.4467615,1.288319,0.0093714,-0.0043045,335.3295907,8
R5,0.4292269,0.417666,1.284034,0.041898,-0.0290955,325.2224762,8
R5,0.4320712,0.4110751,1.283345,0.0028443,-0.0065909,293.3425916,7
R5,0.4433508,0.3983206,1.282313,0.0112796,-0.0127545,311.4883351,7
R5,0.4555152,0.3890365,1.280616,0.0121644,-0.0092841,322.6484421,8
R6,0.04447892,0.2246447,1.276478,-0.41103628,-0.1643918,201.7986802,5
R6,0.04396311,0.2272761,1.27744,-0.00051581,0.0026314,101.0905614,3
R6,0.04394002,0.2318643,1.27639,-2.31E-05,0.0045882,90.28833712,3
R6,0.04532608,0.2407177,1.273367,0.00138606,0.0088534,81.10218207,2
R6,0.0466154,0.2467988,1.272971,0.00128932,0.0060811,78.02937031,2
R6,0.04463021,0.2666138,1.279752,-0.00198519,0.019815,95.72115707,3
R6,0.04664339,0.271721,1.279541,0.00201318,0.0051072,68.48640081,2
