Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,0.2096736,0.305475,1.301386,0.0061615,-0.0004237,356.0662071,8
R8,0.2135698,0.3061078,1.303231,0.0038962,0.0006328,9.225122377,1
R8,0.2325675,0.3088719,1.307353,0.0189977,0.0027641,8.2782502,1
R8,0.2484701,0.3098672,1.308406,0.0159026,0.0009953,3.581313946,1
R8,0.2675199,0.3132353,1.314241,0.0190498,0.0033681,10.02656077,1
R8,0.3258689,0.3114113,1.320388,0.058349,-0.001824,358.2095069,8
R8,0.3264762,0.3115517,1.319874,0.0006073,0.0001404,13.01735294,1
R8,0.3292695,0.310648,1.318633,0.0027933,-0.0009037,342.0723533,8
R8,0.33362,0.3073146,1.317914,0.0043505,-0.0033334,322.540275,8
R8,0.3375922,0.3051186,1.317336,0.0039722,-0.002196,331.0643282,8
R8,0.3691444,0.2952079,1.312402,0.0315522,-0.0099107,342.5622417,8
R8,0.3535554,0.2733634,1.314166,-0.015589,-0.0218445,234.4870169,6
R8,0.356383,0.2717547,1.313818,0.0028276,-0.0016087,330.3632527,8
R8,0.3592873,0.2717087,1.312464,0.0029043,-4.6E-05,359.0925918,8
R8,0.3601413,0.2700746,1.312186,0.000854,-0.0016341,297.592101,7
R8,0.3605984,0.2691921,1.312037,0.0004571,-0.0008825,297.382365,7
R8,0.363697,0.2702385,1.311104,0.0030986,0.0010464,18.65987163,1
R9,-0.06600685,0.332258,1.417586,-0.42970385,0.0620195,171.7871692,4
R9,-0.06504242,0.3423955,1.414695,0.00096443,0.0101375,84.5655278,2
R9,-0.06537608,0.3434106,1.413991,-0.00033366,0.0010151,108.1955226,3
R9,-0.06428931,0.3425547,1.413285,0.00108677,-0.0008559,321.7773349,8
R9,-0.06201696,0.3432709,1.413376,0.00227235,0.0007162,17.4938258,1
R9,-0.03990947,0.3461896,1.415118,0.02210749,0.0029187,7.52087281,1
R9,0.01295986,0.3306794,1.407337,0.05286933,-0.0155102,343.6499693,8
R9,0.02387412,0.3320752,1.406896,0.01091426,0.0013958,7.287867645,1
R9,0.03684599,0.3351384,1.405639,0.01297187,0.0030632,13.28652891,1
R9,0.04652609,0.3394439,1.406365,0.0096801,0.0043055,23.97846809,1
R9,0.06032323,0.3421941,1.403783,0.01379714,0.0027502,11.27308026,1
R9,0.07487543,0.3448186,1.401497,0.0145522,0.0026245,10.22343763,1
R9,0.08369327,0.3430153,1.40077,0.00881784,-0.0018033,348.4420464,8
R9,0.09161248,0.3427314,1.402122,0.00791921,-0.0002839,357.9468522,8
R9,0.2091368,0.3444678,1.387212,0.11752432,0.0017364,0.846472911,1
R9,0.2128367,0.3435777,1.386082,0.0036999,-0.0008901,346.4731704,8
R9,0.2176275,0.3433953,1.385106,0.0047908,-0.0001824,357.8196324,8
R9,0.2270477,0.3408338,1.38419,0.0094202,-0.0025615,344.7881723,8
R9,0.232436,0.3406917,1.384762,0.0053883,-0.0001421,358.4893485,8
R9,0.2386665,0.337513,1.384872,0.0062305,-0.0031787,332.970063,8
R9,0.2449354,0.3371848,1.385073,0.0062689,-0.0003282,357.003091,8
R9,0.2484461,0.3364927,1.384661,0.0035107,-0.0006921,348.8477078,8
R9,0.2529365,0.3345183,1.383939,0.0044904,-0.0019744,336.2652166,8
R9,0.256707,0.3339455,1.383628,0.0037705,-0.0005728,351.3618909,8
R9,0.2628685,0.3322503,1.383549,0.0061615,-0.0016952,344.6169409,8
R9,0.3128542,0.3213729,1.377619,0.0499857,-0.0108774,347.723249,8
R9,0.3160633,0.3230008,1.376732,0.0032091,0.0016279,26.89759525,1
R9,0.3193236,0.3229259,1.375396,0.0032603,-7.49E-05,358.6839557,8
R9,0.3244303,0.323225,1.375762,0.0051067,0.0002991,3.35199087,1
R9,0.3281323,0.321977,1.374635,0.003702,-0.001248,341.370263,8
R9,0.3858293,0.3167573,1.369052,0.057697,-0.0052197,354.8306693,8
R9,0.398745,0.3184218,1.363345,0.0129157,0.0016645,7.343469226,1
R9,0.40205,0.3177717,1.362481,0.003305,-0.0006501,348.8718778,8
R9,0.3809761,0.2998661,1.366289,-0.0210739,-0.0179056,220.3531465,5
R9,0.3845623,0.2995051,1.366112,0.0035862,-0.000361,354.2517612,8
R9,0.3881705,0.2995143,1.365851,0.0036082,9.2E-06,0.146089471,1
R9,0.3891791,0.298393,1.365641,0.0010086,-0.0011213,311.9711169,7
R9,0.3923019,0.2986923,1.365594,0.0031228,0.0002993,5.474703919,1
R9,0.3949718,0.2983315,1.365805,0.0026699,-0.0003608,352.3038913,8
R9,0.3961025,0.2980505,1.36674,0.0011307,-0.000281,346.0436686,8
