Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,0.2473828,0.3208259,1.167312,0.0152845,0.0007466,2.796496802,1
R8,0.2509796,0.320321,1.166793,0.0035968,-5.05E-04,352.0093303,8
R8,0.2558566,0.3192565,1.16613,0.004877,-0.0010645,347.6871927,8
R8,0.2642164,0.3172676,1.166568,0.0083598,-1.99E-03,346.617417,8
R8,0.2704436,0.3173122,1.165802,0.0062272,4.46E-05,0.410352658,1
R8,0.2747396,0.3163695,1.166533,0.004296,-9.43E-04,347.6233706,8
R8,0.2794726,0.315587,1.166677,0.004733,-0.0007825,350.6122906,8
R8,0.3030053,0.3119743,1.166033,0.0235327,-3.61E-03,351.2721892,8
R8,0.308397,0.3110811,1.165503,0.0053917,-0.0008932,350.5936923,8
R8,0.3140782,0.3101954,1.164613,0.0056812,-8.86E-04,351.1389084,8
R8,0.319512,0.3093351,1.164508,0.0054338,-0.0008603,351.003388,8
R8,0.3708784,0.303406,1.164279,0.0513664,-5.93E-03,353.4156252,8
R8,0.4373836,0.3074518,1.178886,0.0665052,0.0040458,3.481260703,1
R8,0.4526577,0.3055182,1.182031,0.0152741,-1.93E-03,352.7851117,8
R8,0.4587705,0.3054126,1.182623,0.0061128,-0.0001056,359.0103009,8
R8,0.46461,0.3046106,1.183469,0.0058395,-8.02E-04,352.1798913,8
R8,0.469132,0.3039124,1.183509,0.004522,-0.0006982,351.2228014,8
R8,0.4836062,0.2945761,1.183549,0.0144742,-9.34E-03,327.1767511,8
R8,0.5053973,0.2799805,1.183721,0.0217911,-0.0145956,326.1859674,8
R8,0.5071063,0.2796302,1.183407,0.001709,-3.50E-04,348.4163216,8
R8,0.5088369,0.2799695,1.183253,0.0017306,0.0003393,11.09266028,1
R9,0.3202209,0.3138014,1.11002,-0.188616,3.38E-02,169.8310383,4
R9,0.3248736,0.3132784,1.110729,0.0046527,-0.000523,353.5864272,8
R9,0.3309065,0.3135344,1.110165,0.0060329,2.56E-04,2.429830642,1
R9,0.3357106,0.3124257,1.109944,0.0048041,-0.0011087,347.0046864,8
R9,0.3408833,0.3122776,1.110763,0.0051727,-1.48E-04,358.3600078,8
R9,0.3457372,0.3116086,1.110135,0.0048539,-0.000669,352.1525186,8
R9,0.3515935,0.3129385,1.111493,0.0058563,1.33E-03,12.79424371,1
R9,0.3554947,0.3121308,1.111304,0.0039012,-0.0008077,348.3028121,8
R9,0.3589598,0.3120481,1.110186,0.0034651,-8.27E-05,358.6328067,8
R9,0.3631475,0.3127207,1.109987,0.0041877,0.0006726,9.124531803,1
R9,0.3676392,0.3138086,1.109378,0.0044917,1.09E-03,13.61498288,1
R9,0.371664,0.3125612,1.108889,0.0040248,-0.0012474,342.7803043,8
R9,0.3807268,0.3135443,1.109058,0.0090628,9.83E-04,6.191032585,1
R9,0.3838041,0.3126216,1.10756,0.0030773,-0.0009227,343.3091261,8
R9,0.3892507,0.3125856,1.109333,0.0054466,-3.60E-05,359.6213017,8
R9,0.3942171,0.3118786,1.110028,0.0049664,-0.000707,351.898003,8
R9,0.3991334,0.3135609,1.109504,0.0049163,1.68E-03,18.8903429,1
R9,0.4047005,0.3137823,1.111094,0.0055671,0.0002214,2.277416291,1
R9,0.4096552,0.3132292,1.112613,0.0049547,-5.53E-04,353.6303642,8
R9,0.4130467,0.3129969,1.113901,0.0033915,-0.0002323,356.081659,8
R9,0.416631,0.3123073,1.114428,0.0035843,-6.90E-04,349.1096706,8
R9,0.4205887,0.3126569,1.116119,0.0039577,0.0003496,5.048070349,1
R9,0.4237379,0.3119901,1.117191,0.0031492,-6.67E-04,348.0449727,8
R9,0.4270906,0.3119999,1.118612,0.0033527,9.8E-06,0.167476076,1
R9,0.4311568,0.3124174,1.119988,0.0040662,4.18E-04,5.862341972,1
R9,0.4356498,0.3109986,1.121101,0.004493,-0.0014188,342.4749199,8
R9,0.4390894,0.3105991,1.121603,0.0034396,-3.99E-04,353.3749388,8
R9,0.4428456,0.3117343,1.122242,0.0037562,0.0011352,16.81588425,1
R9,0.4467697,0.3118859,1.122638,0.0039241,1.52E-04,2.212411176,1
R9,0.4493139,0.3113804,1.124035,0.0025442,-0.0005055,348.7624101,8
R9,0.452246,0.3121153,1.125274,0.0029321,7.35E-04,14.07072216,1
R9,0.4538679,0.3125144,1.125162,0.0016219,0.0003991,13.82409023,1
R9,0.455691,0.3123277,1.126527,0.0018231,-1.87E-04,354.1528382,8
R9,0.4579826,0.3126226,1.126651,0.0022916,0.0002949,7.332942056,1
R9,0.4612471,0.312762,1.128023,0.0032645,1.39E-04,2.445146986,1
R9,0.4649354,0.3134065,1.129177,0.0036883,0.0006445,9.911887976,1
R9,0.4677543,0.3135368,1.129346,0.0028189,1.30E-04,2.646539349,1
R9,0.4716787,0.3129742,1.130166,0.0039244,-0.0005626,351.8416927,8
R9,0.4751846,0.3127079,1.131126,0.0035059,-2.66E-04,355.656287,8
R9,0.4785873,0.3130324,1.131777,0.0034027,0.0003245,5.447562965,1
