Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R7,0.0825569,0.254445,1.459994,-0.059063,0.0105792,169.8450264,4
R7,0.07658499,0.2541167,1.460591,-0.00597191,-0.0003283,183.146613,5
R7,0.06767466,0.2533555,1.461008,-0.00891033,-0.0007612,184.8828619,5
R7,0.05868091,0.2525116,1.459461,-0.00899375,-0.0008439,185.3604725,5
R7,0.05024443,0.2523931,1.45618,-0.00843648,-0.0001185,180.8047318,5
R8,0.2109516,0.32015,1.250014,0.16070717,0.0677569,22.86112275,1
R8,0.2209478,0.3216146,1.247024,0.0099962,0.0014646,8.335422447,1
R8,0.2317102,0.3202855,1.244972,0.0107624,-0.0013291,352.9599164,8
R8,0.2538238,0.3197671,1.241844,0.0221136,-0.0005184,358.6570846,8
R8,0.2634957,0.3178523,1.239835,0.0096719,-0.0019148,348.8016404,8
R8,0.3245623,0.3111545,1.229731,0.0610666,-0.0066978,353.7408034,8
R8,0.3298986,0.3131774,1.228785,0.0053363,0.0020229,20.76086056,1
R8,0.3656293,0.3126321,1.230555,0.0357307,-0.0005453,359.1256549,8
R8,0.3753807,0.3149141,1.23047,0.0097514,0.002282,13.17120227,1
R8,0.3815555,0.3166552,1.228562,0.0061748,0.0017411,15.74678781,1
R8,0.3915014,0.3176959,1.228671,0.0099459,0.0010407,5.973468535,1
R8,0.3995446,0.3179362,1.22635,0.0080432,0.0002403,1.711269344,1
R8,0.4060702,0.3187864,1.225874,0.0065256,0.0008502,7.423074826,1
R8,0.4122778,0.3183557,1.22501,0.0062076,-0.0004307,356.0310252,8
R8,0.4155231,0.3180338,1.225579,0.0032453,-0.0003219,354.3353835,8
R8,0.4188291,0.3170911,1.224432,0.003306,-0.0009427,344.0845942,8
R8,0.4196804,0.3119991,1.224319,0.0008513,-0.005092,279.4911495,7
R8,0.4156342,0.3095343,1.223625,-0.0040462,-0.0024648,211.3482751,5
R8,0.3525105,0.2985224,1.222506,-0.0631237,-0.0110119,189.8956404,5
