Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R3,0.4800222,0.3395098,1.370063,0.0089168,-0.0012473,352.0370195,8
R3,0.4901026,0.3358772,1.369756,0.0100804,-0.0036326,340.1827296,8
R3,0.5037051,0.3309307,1.369203,0.0136025,-0.0049465,340.0163862,8
R3,0.5650033,0.2744734,1.366521,0.0612982,-0.0564573,317.35409,8
R3,0.5694637,0.2322894,1.362693,0.0044604,-0.042184,276.0358434,7
R3,0.5629094,0.2080043,1.362121,-0.0065543,-0.0242851,254.8963117,6
R3,0.567409,0.1928884,1.361565,0.0044996,-0.0151159,286.5768638,7
R4,0.1301441,0.3027838,1.412125,-0.4372649,0.1098954,165.8923524,4
R4,0.1269494,0.3097785,1.415837,-0.0031947,0.0069947,114.5476745,3
R4,0.1240061,0.3316516,1.414514,-0.0029433,0.0218731,97.66383063,3
R4,0.1229762,0.3357631,1.413517,-0.0010299,0.0041115,104.0627998,3
R4,0.1205372,0.3321263,1.413469,-0.002439,-0.0036368,236.1524352,6
R4,0.1121901,0.2985547,1.401179,-0.0083471,-0.0335716,256.0373478,6
R4,0.1112647,0.2889802,1.397873,-0.0009254,-0.0095745,264.479364,6
R4,0.1072616,0.2719016,1.397125,-0.0040031,-0.0170786,256.8084253,6
R4,0.1068692,0.2601595,1.391796,-0.0003924,-0.0117421,268.0859897,6
R4,0.1053108,0.2441036,1.389581,-0.0015584,-0.0160559,264.456186,6
R4,0.1044957,0.229979,1.386891,-0.0008151,-0.0141246,266.697248,6
R4,0.1099397,0.1959026,1.380178,0.005444,-0.0340764,279.0767938,7
R4,0.1109598,0.190865,1.37997,0.0010201,-0.0050376,281.4474433,7
R4,0.1122106,0.1826441,1.379968,0.0012508,-0.0082209,278.651135,7
R4,0.1132279,0.1718103,1.380134,0.0010173,-0.0108338,275.3643768,7
R4,0.1259046,0.1181348,1.378179,0.0126767,-0.0536755,283.2882213,7
R4,0.1557946,0.0899559,1.374555,0.02989,-0.0281789,316.6878303,8
R4,0.2027322,0.09061312,1.376371,0.0469376,0.00065722,0.802202746,1
R4,0.2053929,0.09200465,1.376873,0.0026607,0.00139153,27.60929495,1
R4,0.2194085,0.1102657,1.380373,0.0140156,0.01826105,52.49327925,2
R4,0.2246373,0.1245913,1.38304,0.0052288,0.0143256,69.94807315,2
R4,0.2275067,0.1324033,1.384636,0.0028694,0.007812,69.83137762,2
R4,0.2291184,0.1431884,1.385589,0.0016117,0.0107851,81.50074826,2
R4,0.2319111,0.1542257,1.388354,0.0027927,0.0110373,75.80081115,2
R4,0.2329302,0.163659,1.389804,0.0010191,0.0094333,83.83412482,2
R4,0.2337791,0.1754944,1.392444,0.0008489,0.0118354,85.8974571,2
R4,0.2343591,0.1838961,1.393857,0.00058,0.0084017,86.05092867,2
R4,0.2325998,0.2631593,1.401476,-0.0017593,0.0792632,91.27150956,3
R4,0.2310687,0.2713453,1.400219,-0.0015311,0.008186,100.5941284,3
R4,0.2304765,0.2816324,1.400096,-0.0005922,0.0102871,93.2947238,3
R4,0.2297358,0.2963751,1.401714,-0.0007407,0.0147427,92.87622546,3
R4,0.2304985,0.306374,1.401218,0.0007627,0.0099989,85.63801697,2
R4,0.2333426,0.3180661,1.40241,0.0028441,0.0116921,76.32834274,2
R4,0.2371971,0.3266737,1.401987,0.0038545,0.0086076,65.87707211,2
R4,0.241048,0.3364443,1.403063,0.0038509,0.0097706,68.48904436,2
R4,0.2473129,0.3447341,1.403839,0.0062649,0.0082898,52.920347,2
R4,0.2552599,0.3515246,1.40444,0.007947,0.0067905,40.51300742,1
R4,0.2630171,0.3546614,1.403133,0.0077572,0.0031368,22.01706427,1
R4,0.3161409,0.3667446,1.399804,0.0531238,0.0120832,12.81412038,1
R4,0.3934914,0.3318476,1.394021,0.0773505,-0.034897,335.7172858,8
R5,0.1297308,0.1984385,1.364265,-0.2637606,-0.1334091,206.8301114,5
R5,0.1864657,0.134035,1.343553,0.0567349,-0.0644035,311.3777556,7
R5,0.1551812,0.09661684,1.35088,-0.0312845,-0.03741816,230.1017465,6
R5,0.1611353,0.08731163,1.349652,0.0059541,-0.00930521,302.6138507,7
R5,0.1664402,0.07933032,1.347618,0.0053049,-0.00798131,303.6106083,7
R5,0.178084,0.0637659,1.346367,0.0116438,-0.01556442,306.8002979,7
R5,0.1856166,0.05780765,1.344895,0.0075326,-0.00595825,321.6561744,8
R5,0.1941948,0.05471259,1.344326,0.0085782,-0.00309506,340.1602877,8
R5,0.2000199,0.04663023,1.34505,0.0058251,-0.00808236,305.7809604,7
R5,0.2388703,0.05566198,1.337822,0.0388504,0.00903175,13.08737841,1
R5,0.242244,0.05825129,1.337193,0.0033737,0.00258931,37.50618796,1
R5,0.2461905,0.0633059,1.33607,0.0039465,0.00505461,52.01826421,2
R5,0.2518982,0.06849892,1.335031,0.0057077,0.00519302,42.29677416,1
R5,0.2556574,0.07453972,1.335346,0.0037592,0.0060408,58.10592628,2
R5,0.260869,0.08167604,1.334818,0.0052116,0.00713632,53.8596296,2
R5,0.2623474,0.08939853,1.334479,0.0014784,0.00772249,79.16237613,2
R5,0.2660308,0.09818877,1.334349,0.0036834,0.00879024,67.26471115,2
R5,0.2685752,0.1046647,1.334481,0.0025444,0.00647593,68.55008204,2
R5,0.2719105,0.1134157,1.334755,0.0033353,0.008751,69.13647606,2
R5,0.2730745,0.1249129,1.335521,0.001164,0.0114972,84.21895641,2
R5,0.2757849,0.1363903,1.337029,0.0027104,0.0114774,76.71296633,2
R5,0.2766335,0.1455109,1.338875,0.0008486,0.0091206,84.68438252,2
R5,0.2805161,0.2199421,1.352033,0.0038826,0.0744312,87.0139518,2
R5,0.2961849,0.3097858,1.364974,0.0156688,0.0898437,80.10707749,2
R5,0.301483,0.3210842,1.366415,0.0052981,0.0112984,64.8769544,2
R5,0.3079242,0.3290469,1.367596,0.0064412,0.0079627,51.02985644,2
R5,0.3154192,0.3345557,1.367954,0.007495,0.0055088,36.31576234,1
R5,0.3228192,0.3396129,1.368265,0.0074,0.0050572,34.34891229,1
R5,0.3329435,0.3458604,1.37013,0.0101243,0.0062475,31.67789305,1
R5,0.3425664,0.3482715,1.370771,0.0096229,0.0024111,14.06636029,1
R5,0.3522521,0.3513119,1.371773,0.0096857,0.0030404,17.42738956,1
R5,0.3613459,0.3511626,1.372041,0.0090938,-0.0001493,359.059415,8
R5,0.4144087,0.3440579,1.368824,0.0530628,-0.0071047,352.3738923,8
R5,0.4215139,0.3425553,1.367758,0.0071052,-0.0015026,348.0590884,8
R5,0.4300145,0.3364578,1.365468,0.0085006,-0.0060975,324.3480386,8
R5,0.4692217,0.3058385,1.358379,0.0392072,-0.0306193,322.0115462,8
R5,0.4776465,0.2966933,1.357428,0.0084248,-0.0091452,312.6520903,7
R5,0.4857797,0.2867012,1.355506,0.0081332,-0.0099921,309.1443153,7
R5,0.5030215,0.2643855,1.352386,0.0172418,-0.0223157,307.690784,7
R5,0.5103293,0.2524586,1.350718,0.0073078,-0.0119269,301.4964595,7
R6,0.1847009,0.3230421,1.422586,-0.3256284,0.0705835,167.7697212,4
R6,0.1809899,0.3295073,1.419767,-0.003711,0.0064652,119.8556586,3
R6,0.1785603,0.3306463,1.419518,-0.0024296,0.001139,154.8827484,4
R6,0.1733736,0.3280974,1.419559,-0.0051867,-0.0025489,206.1708865,5
R6,0.1690843,0.3245451,1.418805,-0.0042893,-0.0035523,219.6307757,5
R6,0.1641372,0.3206993,1.416347,-0.0049471,-0.0038458,217.8609493,5
R6,0.1600472,0.31456,1.411118,-0.00409,-0.0061393,236.3284581,6
R6,0.1412588,0.2572998,1.395263,-0.0187884,-0.0572602,251.8341366,6
R6,0.1448308,0.1543104,1.374668,0.003572,-0.1029894,271.9864036,7
R6,0.1483493,0.1401596,1.371886,0.0035185,-0.0141508,283.9630534,7
R6,0.149818,0.1330467,1.371766,0.0014687,-0.0071129,281.6666998,7
R6,0.1526178,0.1261098,1.370826,0.0027998,-0.0069369,291.97948,7
R6,0.1539626,0.1160722,1.369984,0.0013448,-0.0100376,277.6308333,7
R6,0.1574509,0.1062328,1.369838,0.0034883,-0.0098394,289.5206205,7
R6,0.1615515,0.09830312,1.370107,0.0041006,-0.00792968,297.344411,7
R6,0.2010837,0.04685472,1.368553,0.0395322,-0.0514484,307.5381499,7
R6,0.2107304,0.04384487,1.367842,0.0096467,-0.00300985,342.6716474,8
R6,0.2207827,0.04024255,1.368,0.0100523,-0.00360232,340.2844637,8
R6,0.2681533,0.04276319,1.363898,0.0473706,0.00252064,3.045896789,1
R6,0.2810092,0.05414003,1.364076,0.0128559,0.01137684,41.50725024,1
R6,0.2878016,0.06371026,1.363165,0.0067924,0.00957023,54.6350542,2
R6,0.2988051,0.08656944,1.361244,0.0110035,0.02285918,64.29568654,2
R6,0.3016643,0.09711449,1.361833,0.0028592,0.01054505,74.82948662,2
R6,0.302872,0.110052,1.362388,0.0012077,0.01293751,84.66696714,2
R6,0.305048,0.1245744,1.36435,0.002176,0.0145224,81.47834072,2
R6,0.3049216,0.1384562,1.365659,-0.0001264,0.0138818,90.52168929,3
R6,0.3049641,0.1523006,1.367013,4.25E-05,0.0138444,89.82411206,3
R6,0.3045127,0.1671795,1.368171,-0.0004514,0.0148789,91.73772149,3
R6,0.3053007,0.187711,1.369402,0.000788,0.0205315,87.80206389,2
R6,0.304791,0.2053208,1.372298,-0.0005097,0.0176098,91.65791251,3
R6,0.3050169,0.2198955,1.374608,0.0002259,0.0145747,89.11201738,3
R6,0.305433,0.2440523,1.377034,0.0004161,0.0241568,89.01317987,3
R6,0.306133,0.261405,1.380472,0.0007,0.0173527,87.68996688,2
R6,0.3085462,0.2752914,1.383307,0.0024132,0.0138864,80.14150652,2
R6,0.3315346,0.3352489,1.391004,0.0229884,0.0599575,69.0225977,2
R6,0.3407558,0.3399231,1.391134,0.0092212,0.0046742,26.88032027,1
R6,0.3503228,0.3435592,1.389604,0.009567,0.0036361,20.8101402,1
R6,0.3630599,0.3485356,1.387408,0.0127371,0.0049764,21.34064614,1
R6,0.3717703,0.3508369,1.387075,0.0087104,0.0023013,14.79946537,1
R6,0.5322335,0.2937942,1.384542,0.1604632,-0.0570427,340.4303238,8
R7,0.07909099,0.3295136,1.365099,-0.45314251,0.0357194,175.4929239,4
