Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R8,0.2723269,0.1962576,1.273694,0.0080019,-0.009436,310.2985521,7
R8,0.3474238,0.1360514,1.263606,0.0750969,-0.0602062,321.2803775,8
R8,0.3572609,0.1293052,1.26489,0.0098371,-0.0067462,325.5579999,8
R8,0.3648764,0.129429,1.264925,0.0076155,0.0001238,0.931336454,1
R8,0.3708909,0.1301542,1.266919,0.0060145,0.0007252,6.875264209,1
R8,0.3803348,0.1306046,1.267321,0.0094439,0.0004504,2.730490594,1
R8,0.3952578,0.1330275,1.268354,0.014923,0.0024229,9.222077462,1
R8,0.4083511,0.1363999,1.271119,0.0130933,0.0033724,14.44355696,1
R8,0.4699042,0.2450296,1.308574,0.0615531,0.1086297,60.46270693,2
R8,0.5329788,0.3066935,1.300594,0.0630746,0.0616639,44.35205481,2
R8,0.5357153,0.3230132,1.303536,0.0027365,0.0163197,80.48115317,2
R8,0.4726371,0.2967592,1.313674,-0.0630782,-0.026254,202.597739,5
R8,0.51749,0.4049096,1.31169,0.0448529,0.1081504,67.47489079,2
R8,0.5195398,0.4114867,1.312795,0.0020498,0.0065771,72.68998316,2
R8,0.5256862,0.4241297,1.315172,0.0061464,0.012643,64.07327589,2
R9,-0.05591905,0.2767121,1.32677,-0.58160525,-0.1474176,194.2230371,5
R9,-0.05347154,0.2856692,1.326731,0.00244751,0.0089571,74.71711301,2
R9,-0.05263261,0.2898205,1.327221,0.00083893,0.0041513,78.5750539,2
R9,-0.05233811,0.2954105,1.328009,0.0002945,0.00559,86.98425368,2
R9,-0.05222247,0.2997449,1.330623,0.00011564,0.0043344,88.47173483,2
R9,0.15916,0.3886204,1.29063,0.21138247,0.0888755,22.80425939,1
R9,0.164029,0.3762493,1.285711,0.004869,-0.0123711,291.4835364,7
R9,0.1630035,0.3318291,1.278623,-0.0010255,-0.0444202,268.6774849,6
R9,0.1440378,0.2561238,1.28328,-0.0189657,-0.0757053,255.9357129,6
R9,0.1736553,0.1867193,1.286122,0.0296175,-0.0694045,293.1097582,7
R9,0.1961969,0.180092,1.294732,0.0225416,-0.0066273,343.616501,8
R9,0.2229469,0.176391,1.295987,0.02675,-0.003701,352.1228423,8
R9,0.2363038,0.174127,1.295745,0.0133569,-0.002264,350.3797775,8
R9,0.2491721,0.1705285,1.296016,0.0128683,-0.0035985,344.3768468,8
R9,0.2635339,0.1690618,1.297129,0.0143618,-0.0014667,354.1688797,8
R9,0.280065,0.1667084,1.297026,0.0165311,-0.0023534,351.8977033,8
R9,0.2916384,0.1648088,1.2987,0.0115734,-0.0018996,350.678869,8
R9,0.3059885,0.1660026,1.298391,0.0143501,0.0011938,4.755546033,1
R9,0.3289524,0.1717058,1.297016,0.0229639,0.0057032,13.94750329,1
R9,0.332702,0.1750716,1.297796,0.0037496,0.0033658,41.9124953,1
R9,0.3402568,0.1777571,1.297875,0.0075548,0.0026855,19.56874187,1
R9,0.3502247,0.1829929,1.296518,0.0099679,0.0052358,27.71142379,1
R9,0.357403,0.1897244,1.296838,0.0071783,0.0067315,43.16022119,1
R9,0.37667,0.2437972,1.306996,0.019267,0.0540728,70.38820673,2
R9,0.3773128,0.2610815,1.309746,0.0006428,0.0172843,87.87016184,2
R9,0.3921284,0.286648,1.307112,0.0148156,0.0255665,59.90802142,2
R9,0.392841,0.308045,1.31057,0.0007126,0.021397,88.09254159,2
R9,0.3933318,0.3248276,1.313023,0.0004908,0.0167826,88.32488673,2
R9,0.3940547,0.3431211,1.315479,0.0007229,0.0182935,87.7370334,2
R9,0.3946075,0.4006874,1.325114,0.0005528,0.0575663,89.44981468,3
R9,0.3992032,0.4179541,1.32553,0.0045957,0.0172667,75.0957039,2
R9,0.3975381,0.4233328,1.326428,-0.0016651,0.0053787,107.2011103,3
R9,0.3959928,0.4275911,1.328085,-0.0015453,0.0042583,109.9453938,3
R9,0.3933818,0.4327123,1.329749,-0.002611,0.0051212,117.0143717,3
R9,0.3888625,0.4553416,1.334077,-0.0045193,0.0226293,101.293961,3
R9,0.3852992,0.4557614,1.335559,-0.0035633,0.0004198,173.280834,4
R9,0.3801139,0.4495933,1.338084,-0.0051853,-0.0061681,229.9474404,6
R9,0.37261,0.4418284,1.340409,-0.0075039,-0.0077649,225.9793004,6
R9,0.364788,0.4329667,1.340207,-0.007822,-0.0088617,228.5659647,6
R9,0.3609104,0.4272092,1.338329,-0.0038776,-0.0057575,236.0402556,6
