Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R3,0.1119024,0.4662169,1.464134,0.06802115,0.1205412,-0.01319921,60.56405264,2
R3,0.1197407,0.4681761,1.464072,0.007838368,0.001959234,-6.28E-05,14.03378052,1
R3,0.1279112,0.4683954,1.464292,0.008170433,0.000219256,0.000220537,1.537178264,1
R3,0.1376173,0.4711399,1.463091,0.00970611,0.002744555,-0.001200795,15.78908339,1
R3,0.2060652,0.3714023,1.455234,0.06844789,-0.09973758,-0.00785768,304.4610237,7
R3,0.2104104,0.3637439,1.453183,0.004345223,-0.007658452,-0.002050757,299.5695427,7
R3,0.2110987,0.3524112,1.453151,0.000688359,-0.01133269,-3.16E-05,273.4759332,7
R3,0.2118451,0.3397259,1.452616,0.000746399,-0.0126853,-0.000535369,273.3673838,7
R3,0.2121606,0.3269511,1.451887,0.000315428,-0.01277474,-0.000728726,271.4144327,7
R3,0.2133131,0.3118967,1.450889,0.001152486,-0.01505449,-0.000998139,274.3776999,7
R3,0.2175514,0.3008263,1.449678,0.004238382,-0.01107034,-0.001211524,290.9498065,7
R3,0.3257873,0.1716777,1.425384,0.1082358,-0.1291486,-0.02429402,309.9654243,7
R3,0.3277635,0.1676041,1.423061,0.001976192,-0.00407362,-0.002322674,295.8789223,7
R3,0.3357845,0.1653824,1.423018,0.008020997,-0.002221614,-4.32E-05,344.5186097,8
R3,0.3469609,0.1629483,1.423102,0.01117641,-0.00243412,8.42E-05,347.713368,8
R3,0.358627,0.1625867,1.422706,0.01166612,-0.000361592,-0.000395536,358.2246846,8
R3,0.3693704,0.1613691,1.424582,0.01074338,-0.001217633,0.001875758,353.533805,8
R3,0.3888994,0.1645316,1.427405,0.01952907,0.003162503,0.002822876,9.198524397,1
R3,0.3984015,0.1676269,1.430093,0.009502053,0.003095344,0.002687931,18.04329344,1
R3,0.4230143,0.2202719,1.494012,0.02461275,0.05264495,0.06391919,64.94280736,2
R3,0.4635051,0.2664317,1.48886,0.04049084,0.04615976,-0.005152464,48.74311284,2
R3,0.4635703,0.2740716,1.496031,6.52E-05,0.007639974,0.007171512,89.51076666,3
R3,0.4962566,0.3150572,1.496115,0.03268629,0.04098552,8.39E-05,51.4273508,2
R3,0.4951045,0.3581534,1.514162,-0.001152158,0.04309627,0.01804698,91.53141026,3
R3,0.4946217,0.3712215,1.520948,-0.000482768,0.01306802,0.006785512,92.11569804,3
R3,0.4717441,0.4443861,1.550415,-0.0228776,0.07316464,0.02946758,107.3637625,3
R3,0.4685158,0.4502612,1.555965,-0.003228307,0.00587514,0.005550027,118.7881771,3
R3,0.4644649,0.4579452,1.559491,-0.004050851,0.007683992,0.003525734,117.7973254,3
R3,0.4497367,0.4852226,1.570664,-0.01472828,0.02727735,0.01117277,118.3666247,3
R3,0.4472293,0.4878053,1.571172,-0.002507329,0.002582729,0.000507832,134.1513288,4
R3,0.4456023,0.4918983,1.570994,-0.001627058,0.004092991,-0.000177145,111.6789581,3
R3,0.4465856,0.4958043,1.572584,0.000983328,0.003906012,0.001589417,75.86957659,2
R4,-0.03743001,0.3054548,1.501843,0.001072682,0.003577054,-0.001831055,73.30713656,2
R4,-0.03811305,0.3113621,1.501245,-0.000683043,0.005907327,-0.000598311,96.59561785,3
R4,-0.03946357,0.3144766,1.502838,-0.001350515,0.003114432,0.001593351,113.4430615,3
R4,-0.03983859,0.3205567,1.502824,-0.000375021,0.006080091,-1.44E-05,93.52954341,3
R4,-0.04097642,0.3283912,1.505087,-0.001137827,0.007834524,0.002263665,98.26343012,3
R4,-0.04147938,0.3356186,1.506644,-0.000502966,0.007227421,0.001556754,93.98087502,3
R4,-0.03215417,0.4042976,1.5109,0.009325214,0.06867903,0.004256129,82.26768621,2
R4,-0.0167904,0.439605,1.515062,0.01536376,0.03530732,0.004162192,66.48403389,2
R4,0.02993578,0.5051082,1.531472,0.04672618,0.06550327,0.01640999,54.49817295,2
R4,0.03823768,0.5063561,1.535925,0.008301897,0.001247823,0.004453063,8.547898518,1
R4,0.04783496,0.5086873,1.53933,0.009597279,0.002331257,0.003404975,13.65317721,1
R4,0.05688933,0.5078428,1.539325,0.009054378,-0.000844479,-5.84E-06,354.6715843,8
R4,0.08890364,0.4857912,1.539878,0.0320143,-0.02205166,0.000553489,325.4406743,8
R4,0.09373044,0.4797684,1.536833,0.004826806,-0.006022811,-0.003044963,308.7094115,7
R4,0.1054465,0.3958429,1.521265,0.01171606,-0.08392543,-0.01556778,277.9471783,7
R4,0.108135,0.3813094,1.516096,0.002688453,-0.01453352,-0.005169272,280.480272,7
R4,0.1088085,0.3615053,1.511437,0.000673495,-0.01980415,-0.004659414,271.9477517,7
R4,0.1123027,0.3491684,1.505509,0.003494278,-0.01233685,-0.00592804,285.8141946,7
R4,0.1136703,0.3349231,1.502016,0.001367614,-0.01424527,-0.003492832,275.4838618,7
R4,0.1160699,0.3218498,1.498168,0.002399549,-0.01307338,-0.003847718,280.4005714,7
R4,0.1195179,0.3092835,1.494036,0.00344798,-0.0125663,-0.004132271,285.3433839,7
R4,0.1228094,0.2963292,1.49091,0.003291503,-0.01295426,-0.003126025,284.2563987,7
R4,0.1274112,0.2842208,1.488232,0.004601873,-0.01210836,-0.002677321,290.8096696,7
R4,0.1323212,0.272332,1.484922,0.004909948,-0.0118888,-0.00331068,292.4401049,7
R4,0.2272609,0.1788947,1.480528,0.09493971,-0.09343734,-0.004393458,315.4569433,8
R4,0.2380927,0.1791346,1.481382,0.0108318,0.000239864,0.0008533,1.268574851,1
R4,0.2496584,0.1779311,1.483537,0.01156567,-0.001203433,0.002155066,354.0596271,8
R4,0.2630692,0.1768313,1.484749,0.01341078,-0.00109981,0.001212716,355.3116993,8
R4,0.2764907,0.1769028,1.486146,0.01342154,7.14E-05,0.001396537,0.304954006,1
R4,0.2889113,0.180234,1.488449,0.01242065,0.003331289,0.002303123,15.01371087,1
R4,0.2981617,0.1812042,1.491376,0.009250313,0.00097014,0.002926946,5.987091841,1
R4,0.397381,0.3097457,1.536896,0.09921935,0.1285415,0.04551959,52.33596181,2
R4,0.399953,0.3199903,1.541775,0.002572,0.01024458,0.004879236,75.90663222,2
R4,0.4019563,0.3352109,1.548307,0.002003342,0.01522061,0.00653255,82.5018106,2
R4,0.3994916,0.3508834,1.554179,-0.002464712,0.01567245,0.005871773,98.93736305,3
R4,0.3997475,0.3653691,1.56076,0.000255853,0.01448578,0.006581426,88.98812717,2
R4,0.3986485,0.3827913,1.566162,-0.001098961,0.01742211,0.005401611,93.60935124,3
R4,0.3967223,0.3955923,1.572202,-0.001926273,0.01280102,0.006040335,98.55755333,3
R4,0.3783536,0.471558,1.603362,-0.01836863,0.07596576,0.03115952,103.5932867,3
R4,0.3768936,0.4772048,1.606326,-0.001460016,0.005646765,0.00296402,104.4967975,3
R5,-0.08003914,0.2975503,1.620842,0.000126883,0.01994839,0.000277638,89.63557033,3
R5,-0.0784179,0.3357801,1.627493,0.001621246,0.03822982,0.006651044,87.57166192,2
R5,-0.07765196,0.3424917,1.631604,0.000765935,0.006711572,0.004111052,83.48948644,2
R5,-0.06777096,0.3966799,1.635749,0.009881005,0.05418825,0.004144907,79.665888,2
R5,-0.06227145,0.3999354,1.637703,0.005499512,0.003255516,0.001953959,30.62402754,1
R5,-0.05770049,0.4099622,1.637316,0.004570954,0.01002678,-0.000386834,65.49296407,2
R5,-0.04401782,0.4239606,1.638782,0.01368267,0.01399839,0.001465678,45.65346627,2
R5,-0.03602114,0.4341865,1.63898,0.007996678,0.01022592,0.000198126,51.97456275,2
R5,-0.02632405,0.4394516,1.639565,0.009697089,0.005265117,0.000584602,28.50012438,1
R5,-0.01567226,0.4453271,1.639406,0.01065179,0.005875468,-0.000158668,28.88088389,1
R5,-0.004209782,0.4491973,1.639842,0.01146248,0.003870159,0.000435829,18.65659266,1
R5,0.007420948,0.4552426,1.640385,0.01163073,0.006045312,0.000543118,27.46408648,1
R5,0.1161589,0.3686932,1.616081,0.1087379,-0.08654934,-0.02430439,321.482155,8
R5,0.1234779,0.3503102,1.605672,0.007319078,-0.01838306,-0.01040888,291.7096049,7
R5,0.123086,0.3338992,1.601718,-0.000391901,-0.01641101,-0.003953576,268.6320173,6
R5,0.1233556,0.3162994,1.597194,0.000269562,-0.01759979,-0.004524231,270.8774853,7
R5,0.1229249,0.2982335,1.594099,-0.000430748,-0.01806587,-0.00309515,268.6341449,6
R5,0.1222273,0.2780564,1.588836,-0.00069759,-0.02017716,-0.00526309,268.0198862,6
R5,0.1377783,0.1880698,1.576353,0.01555103,-0.08998659,-0.01248312,279.8047278,7
R5,0.1426326,0.1829828,1.576297,0.004854336,-0.005086958,-5.53E-05,313.659548,7
R5,0.1530215,0.1730214,1.576644,0.01038884,-0.009961411,0.000346303,316.203242,8
R5,0.2066243,0.1480798,1.576339,0.05360286,-0.02494164,-0.000304222,335.0472397,8
R5,0.2140118,0.1462073,1.578144,0.007387519,-0.001872435,0.001804948,345.7773675,8
R5,0.2265437,0.1414443,1.579642,0.01253182,-0.004762977,0.001497984,339.1896718,8
R5,0.2509622,0.1347172,1.582419,0.0244185,-0.006727114,0.002776265,344.597517,8
R5,0.2623617,0.1339353,1.584864,0.01139957,-0.000781894,0.002445221,356.0762421,8
R5,0.2727261,0.1344504,1.586737,0.01036435,0.000515074,0.001873493,2.845067774,1
R5,0.2814986,0.1359719,1.589498,0.008772552,0.001521498,0.002760768,9.839412062,1
R5,0.4138977,0.2853224,1.652961,0.1323991,0.1493505,0.06346285,48.44303705,2
R5,0.4118715,0.297783,1.660053,-0.00202623,0.01246062,0.007092118,99.23606497,3
R5,0.4087061,0.3135713,1.667577,-0.003165364,0.01578823,0.007524252,101.3368614,3
R5,0.4066836,0.3316342,1.674246,-0.002022564,0.01806289,0.006668329,96.38899261,3
R5,0.4081775,0.3531505,1.679725,0.001493961,0.02151638,0.005479336,86.02811903,2
R5,0.4044742,0.3670726,1.684729,-0.003703326,0.01392201,0.005003929,104.8960242,3
R5,0.3971412,0.3735612,1.689796,-0.00733304,0.006488651,0.005066752,138.4959451,4
R5,0.3840887,0.4307774,1.707001,-0.01305246,0.05721623,0.01720524,102.8506979,3
R5,0.367678,0.4553251,1.717446,-0.01641065,0.0245477,0.01044524,123.7635544,3
R5,0.3676501,0.4589855,1.717659,-2.80E-05,0.003660411,0.000212669,90.43802612,3
R5,0.3673041,0.4586654,1.717585,-0.000346005,-0.000320137,-7.34E-05,222.7761309,5
R5,0.3688755,0.4662086,1.717279,0.001571417,0.007543206,-0.000306249,78.23232439,2
R6,-0.06492496,0.2546848,1.462009,-0.06492496,0.2546848,1.462009,104.3013981,3
R6,-0.06752983,0.265126,1.461491,-0.002604879,0.01044112,-0.000517845,104.0083454,3
R6,-0.0688038,0.2735527,1.461428,-0.001273967,0.008426726,-6.37E-05,98.59697224,3
R6,-0.07030611,0.2871206,1.459241,-0.001502313,0.01356792,-0.002186656,96.31835917,3
R6,-0.07049611,0.2993594,1.457446,-0.000189997,0.01223883,-0.001794577,90.88939621,3
R6,-0.07158177,0.3121801,1.458987,-0.001085654,0.01282066,0.001540542,94.84026156,3
R6,-0.06954525,0.408623,1.477088,0.002036512,0.09644291,0.01810086,88.79030813,2
R6,-0.04844099,0.4671639,1.479199,0.02110427,0.05854091,0.002110958,70.17553105,2
R6,-0.04152287,0.474137,1.480142,0.006918117,0.006973088,0.000943303,45.22673266,2
R6,-0.03362379,0.4834248,1.481119,0.007899076,0.009287745,0.000977159,49.61937692,2
R6,-0.02590111,0.4911416,1.481997,0.00772268,0.007716894,0.00087738,44.97852833,2
R6,-0.01617489,0.4978274,1.481747,0.009726221,0.006685793,-0.000249982,34.5045869,1
R6,-0.005353714,0.5024798,1.483606,0.01082118,0.004652351,0.001859069,23.26432472,1
R6,0.007233163,0.5068267,1.483639,0.01258688,0.004346907,3.34E-05,19.05246679,1
R6,0.01971512,0.5087004,1.482981,0.01248196,0.001873672,-0.000658155,8.536951735,1
R6,0.03159323,0.5085617,1.483852,0.0118781,-0.0001387,0.000871062,359.3309904,8
R6,0.09157424,0.4814049,1.481604,0.05998102,-0.02715674,-0.002248287,335.6410956,8
R6,0.1310071,0.3709096,1.459292,0.03943288,-0.1104953,-0.02231157,289.640152,7
R6,0.1338792,0.3583146,1.455181,0.00287208,-0.01259506,-0.00411129,282.8456399,7
R6,0.1393877,0.3241096,1.446181,0.005508527,-0.03420502,-0.008999705,279.1486136,7
R6,0.1439871,0.3096316,1.44145,0.004599333,-0.01447797,-0.004731536,287.6239091,7
R6,0.1481156,0.2928828,1.436793,0.004128516,-0.01674879,-0.00465703,283.8471537,7
R6,0.3113151,0.1738367,1.412461,0.1631996,-0.1190461,-0.02433193,323.891084,8
R6,0.3210686,0.175583,1.415284,0.009753436,0.001746297,0.002823591,10.1509251,1
R6,0.3341842,0.1786024,1.418623,0.01311564,0.003019348,0.003338695,12.96417713,1
R6,0.3454988,0.1805498,1.423074,0.0113146,0.001947388,0.004450917,9.765660931,1
R6,0.3546075,0.1824672,1.42803,0.009108663,0.001917392,0.004956603,11.8873253,1
R6,0.3666651,0.1888782,1.432458,0.01205757,0.006411001,0.004427075,27.99954548,1
R6,0.3731507,0.1916346,1.438085,0.006485641,0.002756387,0.005627632,23.025414,1
R6,0.3809575,0.1982037,1.443764,0.007806748,0.006569147,0.005678773,40.07961673,1
R6,0.3838367,0.2020172,1.450394,0.002879262,0.00381355,0.006630421,52.94689163,2
R6,0.3866504,0.209503,1.45634,0.002813727,0.007485732,0.005945802,69.39983018,2
R6,0.3924563,0.2214251,1.462207,0.00580588,0.01192214,0.005867124,64.03470324,2
R6,0.4007241,0.2491607,1.473162,0.00826779,0.02773555,0.0109551,73.40101796,2
R6,0.4395384,0.3706036,1.514802,0.03881428,0.1214429,0.04163921,72.2756369,2
R6,0.4377639,0.3808516,1.521766,-0.00177446,0.01024804,0.006964087,99.82343027,3
R6,0.4332212,0.3944998,1.527335,-0.004542768,0.01364818,0.00556922,108.409913,3
R6,0.4273419,0.4058061,1.533613,-0.005879283,0.01130629,0.006278396,117.4744803,3
R6,0.4087108,0.4727145,1.558714,-0.01863104,0.06690839,0.02510059,105.5601782,3
R6,0.4015388,0.5176154,1.582772,-0.007172078,0.04490092,0.02405834,99.07525982,3
R7,-0.052713,0.3098442,1.495288,-0.000267133,0.0141499,-0.002075434,91.08154695,3
R7,-0.05248758,0.3190247,1.495375,0.000225417,0.009180486,8.74E-05,88.59344426,2
R7,-0.05392544,0.328035,1.496082,-0.001437865,0.009010315,0.000707269,99.0668052,3
R7,-0.05447603,0.3367961,1.497177,-0.000550587,0.008761138,0.001094699,93.59597837,3
R7,-0.02539395,0.4749496,1.502369,0.02908208,0.1381535,0.005192161,78.11248067,2
R7,-0.02242481,0.4781693,1.50361,0.002969142,0.003219634,0.001240849,47.31779348,2
R7,-0.01324442,0.4833459,1.502431,0.009180383,0.005176604,-0.001179099,29.41763799,1
R7,-0.007088578,0.4916855,1.502332,0.006155845,0.008339673,-9.83E-05,53.56748717,2
R7,0.001257318,0.4989604,1.502572,0.008345896,0.007274836,0.000239372,41.07756423,1
R7,0.009584891,0.5031132,1.502071,0.008327573,0.004152775,-0.000500441,26.50440963,1
