Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R4,0.02141739,0.2081924,1.431895,-0.01376794,0.0398873,109.0431903,3
R4,0.01729997,0.2287093,1.436153,-0.00411742,0.0205169,101.3476278,3
R4,0.01399058,0.2486451,1.438559,-0.00330939,0.0199358,99.42528538,3
R4,0.008326814,0.2686452,1.446405,-0.005663766,0.0200001,105.8114263,3
R4,0.007124696,0.286074,1.449643,-0.001202118,0.0174288,93.94561744,3
R4,0.002908599,0.3033211,1.453823,-0.004216097,0.0172471,103.7367047,3
R4,0.001459872,0.3174235,1.456926,-0.001448727,0.0141024,95.86536924,3
R4,-0.001949141,0.333718,1.460735,-0.003409013,0.0162945,101.8165573,3
R5,0.2200232,0.5258749,1.35092,0.221972341,0.1921569,40.8820669,1
R5,0.2308602,0.5226102,1.34812,0.010837,-0.0032647,343.2348117,8
R5,0.2420463,0.5170814,1.342443,0.0111861,-0.0055288,333.6988267,8
R5,0.2548873,0.5120798,1.338972,0.012841,-0.0050016,338.7189682,8
R5,0.2677208,0.5054381,1.335967,0.0128335,-0.0066417,332.6371543,8
R5,0.2804189,0.4953167,1.333416,0.0126981,-0.0101214,321.4423559,8
R5,0.3832023,0.3959922,1.321918,0.1027834,-0.0993245,315.9804715,8
R5,0.3952544,0.138824,1.311217,0.0120521,-0.2571682,272.683184,7
R5,0.3939543,0.1274156,1.307263,-0.0013001,-0.0114084,263.4986266,6
R5,0.3659712,0.09606982,1.310239,-0.0279831,-0.03134578,228.2439759,6
R5,0.3913492,0.0702043,1.287696,0.025378,-0.02586552,314.4549165,8
R5,0.3828951,0.05437931,1.285478,-0.0084541,-0.01582499,241.8877677,6
R5,0.2616873,0.0347915,1.296673,-0.1212078,-0.01958781,189.1799295,5
R5,0.2518603,0.03271524,1.298228,-0.009827,-0.00207626,191.9300658,5
R5,0.2401053,0.03166672,1.299535,-0.011755,-0.00104852,185.0971673,5
R5,0.2265619,0.03152091,1.301282,-0.0135434,-0.00014581,180.61683,5
R5,0.2129882,0.03189798,1.304112,-0.0135737,0.00037707,178.4087637,4
R5,0.1994879,0.03361658,1.306827,-0.0135003,0.0017186,172.7452184,4
R5,0.1867491,0.03720054,1.310356,-0.0127388,0.00358396,164.2864753,4
R5,0.1736702,0.04064907,1.313097,-0.0130789,0.00344853,165.2289322,4
R5,0.08401062,0.07476848,1.342665,-0.08965958,0.03411941,159.1659808,4
R5,0.07507546,0.08401199,1.34393,-0.00893516,0.00924351,134.0282315,4
R5,0.06230666,0.09211615,1.345649,-0.0127688,0.00810416,147.5973351,4
R5,0.05404131,0.10539,1.345543,-0.00826535,0.01327385,121.9096622,3
R5,0.04042806,0.1157577,1.349911,-0.01361325,0.0103677,142.7075042,4
R5,0.03134213,0.1264004,1.349642,-0.00908593,0.0106427,130.4881861,3
R5,0.02199402,0.1332195,1.348684,-0.00934811,0.0068191,143.8906341,4
R5,0.01125102,0.1410808,1.350591,-0.010743,0.0078613,143.8048187,4
R5,-0.02736733,0.1957753,1.354885,-0.03861835,0.0546945,125.2249111,3
R5,-0.03405298,0.2079863,1.357457,-0.00668565,0.012211,118.7011652,3
R5,-0.04167199,0.2240763,1.358963,-0.00761901,0.01609,115.338704,3
R5,-0.07605693,0.2872064,1.365045,-0.03438494,0.0631301,118.5757123,3
R5,-0.08085283,0.2950527,1.367339,-0.0047959,0.0078463,121.4345571,3
R5,-0.08487268,0.3069215,1.369542,-0.00401985,0.0118688,108.710753,3
R5,-0.0885945,0.3214287,1.371694,-0.00372182,0.0145072,104.3888991,3
R5,-0.08897936,0.3393562,1.371108,-0.00038486,0.0179275,91.2298127,3
R5,-0.09069052,0.3563124,1.374613,-0.00171116,0.0169562,95.76257888,3
R5,-0.07426295,0.4390384,1.390862,0.01642757,0.082726,78.76842562,2
R5,0.03354089,0.5309801,1.372958,0.10780384,0.0919417,40.45957103,1
R5,0.04825054,0.5374847,1.37057,0.01470965,0.0065046,23.85499073,1
R6,0.2298875,0.4689149,1.376378,0.18163696,-0.0685698,339.3179682,8
R6,0.2359543,0.4801111,1.376069,0.0060668,0.0111962,61.54840062,2
R6,0.2432607,0.4899125,1.371692,0.0073064,0.0098014,53.2975139,2
R6,0.2501231,0.4912857,1.369655,0.0068624,0.0013732,11.3157126,1
R6,0.2572733,0.4880847,1.368144,0.0071502,-0.003201,335.8829024,8
R6,0.3183926,0.4476714,1.34888,0.0611193,-0.0404133,326.5265274,8
R6,0.3342241,0.4364939,1.345787,0.0158315,-0.0111775,324.7767949,8
R6,0.3499986,0.4217912,1.342339,0.0157745,-0.0147027,317.0141063,8
R6,0.3623274,0.4041198,1.336776,0.0123288,-0.0176714,304.902313,7
R6,0.3751835,0.3885787,1.33436,0.0128561,-0.0155411,309.5986516,7
R6,0.3914178,0.3718004,1.332503,0.0162343,-0.0167783,314.0559337,8
R6,0.4196402,0.1263756,1.321373,0.0282224,-0.2454248,276.5598618,7
R6,0.4135425,0.05815672,1.319423,-0.0060977,-0.06821888,264.8922283,6
R6,0.4059693,0.04536795,1.319989,-0.0075732,-0.01278877,239.3670096,6
R6,0.3784918,0.0325362,1.322551,-0.0274775,-0.01283175,205.0321595,5
R6,0.3828138,0.02058106,1.320678,0.004322,-0.01195514,289.8758425,7
R6,0.3747843,0.008808139,1.319675,-0.0080295,-0.011772921,235.7047902,6
R6,0.3238911,-0.03450342,1.318108,-0.0508932,-0.043311559,220.3987273,5
R6,0.2349322,-0.06869429,1.324144,-0.0889589,-0.03419087,201.0239927,5
R6,0.2283588,-0.07014583,1.323609,-0.0065734,-0.00145154,192.4522394,5
R6,0.2153505,-0.0706627,1.324037,-0.0130083,-0.00051687,182.2753857,5
R6,0.2043041,-0.07102525,1.325879,-0.0110464,-0.00036255,181.8798098,5
R6,0.1763086,-0.06373324,1.331101,-0.0279955,0.00729201,165.4005204,4
R6,0.1471955,-0.04935903,1.337252,-0.0291131,0.01437421,153.7227495,4
R6,0.1372495,-0.04321409,1.341354,-0.009946,0.00614494,148.2909719,4
R6,0.0824618,-0.008409683,1.355188,-0.0547877,0.034804407,147.5738581,4
R6,0.01328766,0.05933843,1.368937,-0.06917414,0.067748113,135.5967063,4
R6,-0.003566744,0.08626664,1.370887,-0.016854404,0.02692821,122.0425066,3
R6,-0.017315,0.1184965,1.3741,-0.013748256,0.03222986,113.1015879,3
R6,-0.02326484,0.1340107,1.37642,-0.00594984,0.0155142,110.9822834,3
R6,-0.03025051,0.1494152,1.380386,-0.00698567,0.0154045,114.3934567,3
R6,-0.03608187,0.1652675,1.382267,-0.00583136,0.0158523,110.1963366,3
R6,-0.04587237,0.4445874,1.445559,-0.0097905,0.2793199,92.00746446,3
R6,0.01420914,0.5041946,1.45284,0.06008151,0.0596072,44.77294584,2
R6,0.1385022,0.5613464,1.44809,0.12429306,0.0571518,24.69367599,1
R6,0.1535301,0.5594631,1.447381,0.0150279,-0.0018833,352.8569184,8
R6,0.1649182,0.5612227,1.444898,0.0113881,0.0017596,8.783435919,1
R6,0.1770432,0.563365,1.443272,0.012125,0.0021423,10.01986746,1
R6,0.1883855,0.5645801,1.440756,0.0113423,0.0012151,6.114772274,1
R6,0.199047,0.5675676,1.439098,0.0106615,0.0029875,15.65360794,1
R7,0.1248759,0.420911,1.420119,-0.0741711,-0.1466566,243.1721428,6
R7,0.1293796,0.4273966,1.416545,0.0045037,0.0064856,55.22329444,2
R7,0.1336575,0.4291379,1.415468,0.0042779,0.0017413,22.14856024,1
R7,0.1469795,0.4263098,1.412425,0.013322,-0.0028281,348.0147261,8
R7,0.2058804,0.4098296,1.4008,0.0589009,-0.0164802,344.3686254,8
R7,0.2330518,0.4004557,1.396001,0.0271714,-0.0093739,340.9660047,8
R7,0.2468248,0.39391,1.394688,0.013773,-0.0065457,334.5803185,8
R7,0.2614145,0.3881102,1.391707,0.0145897,-0.0057998,338.3208421,8
R7,0.2759734,0.3782947,1.389552,0.0145589,-0.0098155,326.0124496,8
R7,0.3351717,0.3340727,1.379815,0.0591983,-0.044222,323.2397284,8
R7,0.3653322,0.1652991,1.375023,0.0301605,-0.1687736,280.1320268,7
R7,0.363759,0.1274134,1.373585,-0.0015732,-0.0378857,267.6221644,6
R7,0.3334979,0.07987262,1.378836,-0.0302611,-0.04754078,237.5220518,6
R7,0.3648832,0.07612079,1.369105,0.0313853,-0.00375183,353.1831537,8
R7,0.3298013,0.05354155,1.373355,-0.0350819,-0.02257924,212.7659437,5
R7,0.3421325,0.04433721,1.36698,0.0123312,-0.00920434,323.2613485,8
R7,0.3293812,0.02985554,1.366194,-0.0127513,-0.01448167,228.6356592,6
R7,0.3174035,0.01566857,1.364304,-0.0119777,-0.01418697,229.8264434,6
R7,0.307761,0.000514366,1.363697,-0.0096425,-0.015154204,237.5317259,6
R7,0.2953961,-0.01147452,1.363756,-0.0123649,-0.011988886,224.1154433,6
R7,0.2865019,-0.02051449,1.364359,-0.0088942,-0.00903997,225.4656932,6
R7,0.2708135,-0.03112593,1.36809,-0.0156884,-0.01061144,214.073935,5
R7,0.2618868,-0.03768097,1.368396,-0.0089267,-0.00655504,216.2905227,5
R7,0.2034194,-0.0590553,1.377152,-0.0584674,-0.02137433,200.081244,5
R7,0.03785425,-0.02096412,1.398807,-0.16556515,0.03809118,167.0435559,4
R7,-0.02530417,0.06060072,1.395607,-0.06315842,0.08156484,127.7518327,3
R7,-0.07808669,0.1142041,1.402108,-0.05278252,0.05360338,134.5579219,4
R7,-0.08191883,0.1352326,1.401165,-0.00383214,0.0210285,100.3279923,3
R7,-0.1211618,0.3346593,1.412068,-0.03924297,0.1994267,101.1323668,3
R7,-0.1396018,0.3374135,1.415145,-0.01844,0.0027542,171.5050953,4
R7,-0.1293738,0.3564357,1.414362,0.010228,0.0190222,61.73363414,2
R7,-0.1208966,0.366652,1.414405,0.0084772,0.0102163,50.31506154,2
R7,-0.1019773,0.3814021,1.413669,0.0189193,0.0147501,37.94113497,1
R7,-0.09178552,0.3911188,1.41225,0.01019178,0.0097167,43.63299891,1
R7,-0.08051191,0.3994385,1.410994,0.01127361,0.0083197,36.42658798,1
R7,-0.06749244,0.4076568,1.408753,0.01301947,0.0082183,32.26141267,1
R7,-0.05628571,0.4155342,1.408002,0.01120673,0.0078774,35.10403201,1
R7,-0.04354114,0.4205717,1.405935,0.01274457,0.0050375,21.56722106,1
R7,-0.03287946,0.4249707,1.405313,0.01066168,0.004399,22.42100163,1
R7,-0.02015064,0.433635,1.402275,0.01272882,0.0086643,34.24247959,1
R8,0.2847512,0.4066391,1.415844,0.30490184,-0.0269959,354.9402462,8
R8,0.2857185,0.4093979,1.416286,0.0009673,0.0027588,70.67813672,2
R8,0.2883011,0.4160509,1.41474,0.0025826,0.006653,68.78449578,2
R8,0.2917135,0.4265885,1.412519,0.0034124,0.0105376,72.05644681,2
R8,0.2913767,0.4259355,1.409239,-0.0003368,-0.000653,242.7165222,6
R8,0.2914703,0.4204605,1.404238,9.36E-05,-0.005475,270.979427,7
R8,0.2943895,0.4176784,1.40142,0.0029192,-0.0027821,316.3775346,8
R8,0.3401662,0.3900474,1.385888,0.0457767,-0.027631,328.8846503,8
R8,0.41449,0.3200668,1.3682,0.0743238,-0.0699806,316.7239386,8
R8,0.4414083,0.2743365,1.36186,0.0269183,-0.0457303,300.4824118,7
R8,0.4480724,0.2618155,1.359762,0.0066641,-0.012521,298.0234193,7
R8,0.4620454,0.2363839,1.355862,0.013973,-0.0254316,298.7859147,7
R8,0.4707732,0.2120809,1.353013,0.0087278,-0.024303,289.754451,7
R8,0.4270905,0.05428236,1.340236,-0.0436827,-0.15779854,254.5265409,6
R8,0.4239856,0.04687623,1.3384,-0.0031049,-0.00740613,247.2549219,6
R8,0.4188928,0.03746093,1.336309,-0.0050928,-0.0094153,241.5907421,6
R8,0.4112929,0.02732736,1.335523,-0.0075999,-0.01013357,233.1311065,6
R8,0.392224,0.01281936,1.332256,-0.0190689,-0.014508,217.2646023,5
R8,0.3851495,0.005000368,1.332262,-0.0070745,-0.007818992,227.8617045,6
