Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R3,0.0450267,0.3931893,1.477373,0.009518605,0.01307067,0.001691818,53.9363371,2
R3,0.05450552,0.4048897,1.477738,0.009478815,0.01170042,0.000365734,50.9881669,2
R3,0.1498043,0.4923032,1.475844,0.09529877,0.08741352,-0.001894593,42.52883962,1
R3,0.1774333,0.5060528,1.475578,0.02762899,0.01374957,-0.000265598,26.45723909,1
R3,0.2343298,0.5357626,1.477291,0.05689655,0.02970982,0.001713037,27.57233044,1
R3,0.248375,0.5396072,1.47867,0.01404516,0.003844559,0.001378536,15.30849373,1
R4,0.4562716,0.2662936,1.471065,-0.01375717,-0.03664118,0.004058361,249.4210263,6
R4,0.4681087,0.1644257,1.455504,0.01183712,-0.1018679,-0.01556158,276.6280835,7
R4,0.4659601,0.03353114,1.435155,-0.002148569,-0.1308946,-0.02034843,269.0596031,7
R4,0.4619547,0.01551051,1.429239,-0.004005432,-0.01802063,-0.005916238,257.4686244,6
R4,0.4568058,-0.006411802,1.426398,-0.005148917,-0.02192231,-0.002840996,256.7824481,6
R4,0.4500453,-0.02849581,1.42399,-0.006760478,-0.02208401,-0.002407908,252.979316,6
R4,0.4372936,-0.04947382,1.421346,-0.0127517,-0.020978,-0.002644181,238.7062297,6
R4,0.4062433,-0.0894089,1.419563,-0.03105035,-0.03993509,-0.001782775,232.1342033,6
R4,0.170308,-0.1040376,1.437613,-0.2359352,-0.01462875,0.01804948,183.5479828,5
R4,0.1589815,-0.09572076,1.439099,-0.01132655,0.008316889,0.00148654,143.7108083,4
R4,0.1400368,-0.0836544,1.441695,-0.0189447,0.01206636,0.002595544,147.5059055,4
R4,0.1179773,-0.07142644,1.444125,-0.02205949,0.01222796,0.002429843,150.9996324,4
R4,0.1018649,-0.05664879,1.445689,-0.01611242,0.01477765,0.001564145,137.4742302,4
R4,0.05279982,0.1002009,1.439924,-0.04906505,0.1568497,-0.00576508,107.3705026,3
R4,0.02777891,0.1098628,1.446262,-0.0250209,0.009661883,0.006338477,158.8858077,4
R4,0.02441526,0.1259406,1.447185,-0.003363652,0.01607782,0.00092268,101.8164589,3
R4,0.02422189,0.140537,1.449028,-0.000193367,0.01459639,0.001843214,90.75898585,3
R4,0.01257872,0.1566553,1.451907,-0.01164317,0.01611835,0.002878785,125.8426507,3
R4,0.006123594,0.1702033,1.454257,-0.006455129,0.013548,0.002350569,115.4761005,3
R4,0.000852417,0.1826515,1.456542,-0.005271176,0.01244822,0.002284169,112.9501397,3
R4,-0.004503389,0.1936674,1.457299,-0.005355806,0.01101589,0.000757098,115.9285172,3
R4,-0.009634613,0.2086351,1.458639,-0.005131224,0.01496764,0.001340508,108.9228006,3
R4,-0.01649859,0.2227766,1.461274,-0.006863973,0.01414157,0.002635121,115.8908047,3
R4,-0.02147742,0.241382,1.463074,-0.004978832,0.01860537,0.00180006,104.9814319,3
R4,-0.02577604,0.2554457,1.46563,-0.004298622,0.01406372,0.002555609,106.9959437,3
R4,0.01540415,0.4093164,1.490518,0.04118019,0.1538707,0.0248884,75.01714299,2
R4,0.0264612,0.4132351,1.490391,0.01105705,0.003918707,-0.000126839,19.51473395,1
R4,0.03780491,0.4179393,1.489714,0.01134371,0.004704207,-0.000677943,22.52365785,1
R4,0.05074479,0.4260623,1.490183,0.01293988,0.008122981,0.000469446,32.11845615,1
R4,0.06417719,0.432899,1.489084,0.01343239,0.006836712,-0.00109899,26.97482519,1
R4,0.07814731,0.4414738,1.490446,0.01397013,0.008574814,0.001361728,31.54144811,1
R4,0.1836277,0.4874883,1.494484,0.1054804,0.04601446,0.004037857,23.56861386,1
R4,0.192513,0.4870829,1.494231,0.008885235,-0.000405431,-0.000252247,357.3874217,8
R4,0.20288,0.4904653,1.493226,0.01036699,0.003382385,-0.001005411,18.06968718,1
R4,0.2126575,0.4908714,1.494281,0.009777516,0.000406116,0.001055002,2.378454495,1
R4,0.224343,0.4910554,1.494093,0.01168554,0.000184,-0.000188351,0.902099829,1
R4,0.235561,0.492412,1.495571,0.01121795,0.001356602,0.001478314,6.895373333,1
R4,0.2463715,0.4942563,1.495574,0.01081051,0.001844317,3.58E-06,9.681680439,1
R4,0.2568033,0.4941393,1.497024,0.01043181,-0.000117034,0.001449227,359.3572299,8
R4,0.267182,0.4952323,1.49937,0.01037872,0.00109303,0.002346277,6.011916988,1
R5,0.3814729,0.4761072,1.448249,0.3814729,0.4761072,1.448249,51.29713369,2
R5,0.3940592,0.4694996,1.444513,0.01258627,-0.006607622,-0.0037359,332.301133,8
R5,0.4063287,0.4596012,1.441244,0.01226956,-0.009898335,-0.003269315,321.1055208,8
R5,0.4201653,0.4484534,1.438081,0.01383659,-0.01114783,-0.003163218,321.1423867,8
R5,0.4358792,0.4385584,1.435463,0.0157139,-0.009894967,-0.002617836,327.8015768,8
R5,0.5147195,0.2655512,1.422209,0.07884026,-0.1730072,-0.01325345,294.4989954,7
R5,0.5383638,0.1316818,1.414057,0.02364433,-0.1338693,-0.008152127,280.0164204,7
R5,0.5360001,0.1123265,1.41208,-0.002363682,-0.01935536,-0.001977205,263.0374982,6
R5,0.536622,0.09006264,1.410315,0.000621855,-0.02226383,-0.001764894,271.5999234,7
R5,0.5297961,0.06600401,1.410279,-0.006825864,-0.02405863,-3.65E-05,254.1604114,6
R5,0.3730425,-0.1458238,1.381322,-0.1567537,-0.2118278,-0.02895641,233.4983617,6
R5,0.3665951,-0.1457676,1.380887,-0.006447405,5.62E-05,-0.000434876,179.500652,5
R5,0.3478183,-0.1421162,1.380321,-0.01877671,0.003651381,-0.00056684,168.9954181,4
R5,0.3162593,-0.1340598,1.383458,-0.03155905,0.008056358,0.003137946,165.6794477,4
R5,0.2963367,-0.1274982,1.385256,-0.01992264,0.006561682,0.001797676,161.770285,4
R5,0.280224,-0.1212282,1.386225,-0.01611266,0.006269924,0.000968337,158.7374814,4
R5,0.259119,-0.1130351,1.386341,-0.02110496,0.00819315,0.000116229,158.7833052,4
R5,0.2429557,-0.1053555,1.387933,-0.01616332,0.007679567,0.001591921,154.5865266,4
R5,0.2214023,-0.09580219,1.388864,-0.02155346,0.009553336,0.000930905,156.0952069,4
R5,0.1502387,-0.02493268,1.387661,-0.07116355,0.07086951,-0.001202464,135.1186148,4
R5,0.1300799,-0.007474931,1.395599,-0.02015886,0.01745775,0.007938147,139.1071492,4
R5,0.09776694,0.08215968,1.399528,-0.03231291,0.08963461,0.003928542,109.8240258,3
R5,0.08650688,0.1274009,1.399206,-0.01126006,0.04524124,-0.000321388,103.9763322,3
R5,0.08111639,0.1492482,1.39926,-0.005390488,0.02184726,5.36E-05,103.8600527,3
R5,0.06804641,0.1696215,1.402979,-0.01306999,0.02037328,0.003718615,122.6812295,3
R5,0.06024652,0.191114,1.404198,-0.007799886,0.0214925,0.001219511,109.9464417,3
R5,0.05471893,0.4095727,1.455848,-0.005527589,0.2184588,0.05165017,91.44942643,3
R5,0.07580366,0.4354573,1.464584,0.02108473,0.02588463,0.008735538,50.83492347,2
R5,0.08476796,0.4477113,1.470255,0.0089643,0.01225391,0.005671263,53.81280945,2
R5,0.09826372,0.4641379,1.472801,0.01349576,0.01642665,0.002545595,50.5942572,2
R5,0.1122725,0.476956,1.475591,0.01400881,0.01281813,0.002790213,42.45866673,1
R5,0.1271909,0.4874897,1.475996,0.01491842,0.01053366,0.000405431,35.22530946,1
R5,0.1438612,0.4955368,1.476991,0.01667027,0.008047074,0.000994325,25.76753656,1
R5,0.1786115,0.5117239,1.479701,0.03475031,0.01618716,0.002710223,24.97673455,1
R5,0.3935203,0.5112227,1.497372,0.2149088,-0.000501275,0.01767075,359.8663578,8
R5,0.4089091,0.5235342,1.497166,0.01538885,0.01231158,-0.000205278,38.66094336,1
R5,0.4165587,0.5221997,1.49526,0.007649541,-0.001334548,-0.001906395,350.1037116,8
R5,0.4234244,0.5215484,1.493912,0.00686574,-0.0006513,-0.00134778,354.5810057,8
R5,0.4268221,0.5188479,1.49217,0.003397644,-0.002700508,-0.001742363,321.5216969,8
R5,0.4264613,0.5116652,1.491672,-0.000360727,-0.007182717,-0.000498176,267.1249317,6
R6,0.5419129,0.1858267,1.503963,-0.001387477,-0.09261897,-0.003931403,269.1417457,7
R6,0.5463642,0.1680334,1.50245,0.004451275,-0.01779333,-0.001512408,284.0451608,7
R6,0.5489094,0.1496576,1.499392,0.002545238,-0.01837575,-0.003058553,277.8859031,7
R6,0.5488443,0.127329,1.498098,-6.51E-05,-0.02232857,-0.001293778,269.832982,7
R6,0.5472409,0.1055126,1.496772,-0.001603484,-0.02181641,-0.001325488,265.7963769,6
R6,0.522406,0.01281913,1.486751,-0.02483481,-0.09269349,-0.01002181,255.0013471,6
R6,0.5176687,-0.00137539,1.481921,-0.004737318,-0.01419452,-0.004829407,251.5439422,6
R6,0.510051,-0.01582358,1.480249,-0.007617712,-0.01444819,-0.001672149,242.1998586,6
R6,0.3765853,-0.1273048,1.470565,-0.1334657,-0.1114812,-0.009684443,219.8713249,5
R6,0.3661312,-0.1323756,1.469418,-0.01045409,-0.00507082,-0.001146197,205.8759868,5
R6,0.2754109,-0.1095765,1.474232,-0.0907203,0.02279908,0.00481379,165.8930401,4
R6,0.2645454,-0.1050888,1.474482,-0.01086554,0.004487701,0.00025022,157.5583252,4
R6,0.2506077,-0.09977388,1.475551,-0.01393768,0.005314954,0.001068234,159.1262969,4
R6,0.2347945,-0.09168311,1.477745,-0.01581313,0.008090764,0.002194405,152.9035131,4
R6,0.2203164,-0.08506326,1.479421,-0.0144781,0.006619856,0.00167644,155.4285866,4
R6,0.2064168,-0.07680521,1.481343,-0.01389962,0.008258045,0.001921773,149.2845978,4
R6,0.192194,-0.06980431,1.483846,-0.0142228,0.007000901,0.002503157,153.7921657,4
R6,0.1163078,-0.02805305,1.494225,-0.07588623,0.04175126,0.01037896,151.181188,4
R6,0.1059552,-0.01914304,1.495394,-0.01035262,0.008910012,0.00116837,139.2829732,4
R6,0.09364947,-0.008543812,1.497385,-0.01230569,0.01059923,0.001991034,139.2607727,4
R6,0.08085169,0.004131552,1.499626,-0.01279778,0.01267536,0.002241254,135.2753526,4
R6,0.02992646,0.1270028,1.498952,-0.05092523,0.1228713,-0.000673652,112.5120474,3
R6,0.00052969,0.2610572,1.506275,-0.02939677,0.1340543,0.007322192,102.3686118,3
R6,-0.000879154,0.3556202,1.51875,-0.001408844,0.09456304,0.01247561,90.85355593,3
R6,0.00068835,0.3679534,1.522878,0.001567504,0.01233318,0.00412786,82.75674179,2
R6,0.01279894,0.4269936,1.544967,0.01211059,0.05904019,0.02208912,78.4080278,2
R6,0.04668295,0.4869797,1.557584,0.03388402,0.05998611,0.01261699,60.53943994,2
R6,0.05815917,0.4939435,1.557844,0.01147621,0.00696376,0.000259519,31.24936077,1
R6,0.07159086,0.5032089,1.559939,0.01343169,0.009265423,0.002095699,34.59861474,1
R6,0.08593865,0.513477,1.56038,0.01434778,0.01026809,0.000440955,35.58967153,1
R6,0.1026848,0.5216652,1.560441,0.01674613,0.008188248,6.04E-05,26.05695005,1
R6,0.1197729,0.5276213,1.563293,0.01708813,0.005956054,0.002851725,19.21595942,1
R6,0.1387882,0.5375813,1.564795,0.01901527,0.009960055,0.001502275,27.64520805,1
R6,0.1584618,0.5460119,1.565852,0.01967359,0.0084306,0.001057386,23.19628121,1
R6,0.1765575,0.5529544,1.567881,0.01809575,0.006942511,0.002028584,20.98952205,1
R6,0.1964631,0.5579469,1.570003,0.01990558,0.004992485,0.002122283,14.07982397,1
R6,0.2157682,0.5628608,1.572087,0.0193051,0.004913926,0.002084136,14.28081853,1
R6,0.2340108,0.5640721,1.572479,0.01824258,0.001211226,0.000392199,3.798609035,1
R6,0.2530422,0.5688257,1.575645,0.01903145,0.00475359,0.003165722,14.02413674,1
R6,0.3192992,0.5772668,1.583139,0.06625694,0.00844115,0.007493854,7.260383932,1
R7,0.2995959,0.4556404,1.548985,0.2995959,0.4556404,1.548985,56.67399714,2
R7,0.3023059,0.4605796,1.549511,0.002710015,0.004939258,0.000526547,61.24781313,2
R7,0.3072818,0.468413,1.550411,0.004975826,0.007833362,0.00090003,57.57589907,2
R7,0.3136228,0.4731763,1.549646,0.00634101,0.004763305,-0.000765085,36.913519,1
R7,0.3177005,0.4746047,1.549499,0.004077733,0.001428366,-0.000147343,19.30455834,1
R7,0.3228074,0.4736411,1.548538,0.005106896,-0.000963599,-0.000961423,349.3147277,8
R7,0.3276937,0.4719367,1.549182,0.004886329,-0.001704335,0.000644207,340.7714014,8
R7,0.3663777,0.4400291,1.539289,0.03868395,-0.03190762,-0.009893298,320.4832199,8
R7,0.4350608,0.3639449,1.523332,0.06868312,-0.07608426,-0.01595652,312.0733378,7
R7,0.4440198,0.3539657,1.520307,0.008958966,-0.009979188,-0.003024697,311.9163855,7
R7,0.4540187,0.3395889,1.518294,0.009998977,-0.01437679,-0.002013445,304.8183971,7
R7,0.4650456,0.3281064,1.516456,0.01102689,-0.01148248,-0.001838207,313.8404908,7
